time_ns,Rg_A
1.746000057355297841e+00,1.342538732473584773e+01
1.747000057388147454e+00,1.649980213854064104e+01
1.748000057420997067e+00,1.896082907217202163e+01
1.749000057453846679e+00,1.890005317069577728e+01
1.750000057486696070e+00,1.952809579077255009e+01
1.751000057519545683e+00,2.136267220494552888e+01
1.752000057552395296e+00,2.094628598593855884e+01
1.753000057585244909e+00,2.044734861403181370e+01
1.754000057618094299e+00,1.926813563929565021e+01
1.755000057650943690e+00,1.828145374086627939e+01
1.756000057683793303e+00,1.948886429253073516e+01
1.757000057716642916e+00,1.890067474060995423e+01
1.758000057749492528e+00,1.979888155412341177e+01
1.759000057782342141e+00,1.993410151448664180e+01
1.760000057815191532e+00,2.183923707503220157e+01
1.761000057848040923e+00,2.180458362057279587e+01
1.762000057880890536e+00,2.196284086939156310e+01
1.763000057913740148e+00,2.248733040961270646e+01
1.764000057946589761e+00,2.198918864260053851e+01
1.765000057979439152e+00,2.100082688700229383e+01
1.766000058012288765e+00,2.088594534821601201e+01
1.767000058045138378e+00,2.146953764178921986e+01
1.768000058077987990e+00,2.085209703475407395e+01
1.769000058110837381e+00,1.929686914490906346e+01
1.770000058143686772e+00,1.623292725373163492e+01
1.771000058176536385e+00,1.521831393901220864e+01
1.772000058209385998e+00,1.646333651009907939e+01
1.773000058242235610e+00,1.551101640047138908e+01
1.774000058275085223e+00,1.489278376755162903e+01
1.775000058307934836e+00,1.524845026659848557e+01
1.776000058340784005e+00,1.658091605750118092e+01
1.777000058373633617e+00,1.575679646710104542e+01
1.778000058406483230e+00,1.507126845508322077e+01
1.779000058439332843e+00,1.536556545628127957e+01
1.780000058472182456e+00,1.561625085998288931e+01
1.781000058505031847e+00,1.726081500813810266e+01
1.782000058537881459e+00,1.555973898583688886e+01
1.783000058570731072e+00,1.524615228081116491e+01
1.784000058603580463e+00,1.669516032346354706e+01
1.785000058636430076e+00,1.909431845208784040e+01
1.786000058669279467e+00,1.817602449838223322e+01
1.787000058702129079e+00,1.692599974667443519e+01
1.788000058734978692e+00,1.850391198178886754e+01
1.789000058767828305e+00,1.919431351880383119e+01
1.790000058800677918e+00,1.742598138814470943e+01
1.791000058833527087e+00,1.655930480407014116e+01
1.792000058866376699e+00,1.914574558009362804e+01
1.793000058899226312e+00,1.824324581050374050e+01
1.794000058932075925e+00,1.739011414631385577e+01
1.795000058964925538e+00,1.720363383144985292e+01
1.796000058997774929e+00,1.845965372814303507e+01
1.797000059030624541e+00,1.770470070680763186e+01
1.798000059063474154e+00,1.761558609293756916e+01
1.799000059096323545e+00,1.776108455911507278e+01
1.800000059129173158e+00,1.596558074316243925e+01
1.801000059162022771e+00,1.749114449523083792e+01
1.802000059194872161e+00,1.642546508998903221e+01
1.803000059227721774e+00,1.664956714589839137e+01
1.804000059260571387e+00,1.782324841990832809e+01
1.805000059293421000e+00,1.590782362541519568e+01
1.806000059326270613e+00,1.502171420917966316e+01
1.807000059359119781e+00,1.616574948435404124e+01
1.808000059391969394e+00,1.653901318312456681e+01
1.809000059424819007e+00,2.034941540389043269e+01
1.810000059457668620e+00,1.793333688779119228e+01
1.811000059490518233e+00,1.739166152938800636e+01
1.812000059523367623e+00,1.527757460565322489e+01
1.813000059556217236e+00,1.489043972139741534e+01
1.814000059589066627e+00,1.409056246762988174e+01
1.815000059621916240e+00,1.455762444673587908e+01
1.816000059654765852e+00,1.465482004049831311e+01
1.817000059687615243e+00,1.401870753328369901e+01
1.818000059720464856e+00,1.342763500752168149e+01
1.819000059753314469e+00,1.293362647140444288e+01
1.820000059786164082e+00,1.297753573737481325e+01
1.821000059819013694e+00,1.238305348422285057e+01
1.822000059851862863e+00,1.335607416149939297e+01
1.823000059884712476e+00,1.278167902904996112e+01
1.824000059917562089e+00,1.360797546918301748e+01
1.825000059950411702e+00,1.304198365584709585e+01
1.826000059983261314e+00,1.390779632850068914e+01
1.827000060016110927e+00,1.317890840292744592e+01
1.828000060048960318e+00,1.351795234992447980e+01
1.829000060081809709e+00,1.227589522587567039e+01
1.830000060114659322e+00,1.381896956948119737e+01
1.831000060147508934e+00,1.602397086206018884e+01
1.832000060180358547e+00,1.696771771435491516e+01
1.833000060213207938e+00,1.654215887474579461e+01
1.834000060246057551e+00,1.700747784054291145e+01
1.835000060278907164e+00,1.607326865900645885e+01
1.836000060311756776e+00,1.741515746867977654e+01
1.837000060344606167e+00,1.691263722574939621e+01
1.838000060377455558e+00,1.636225379982034056e+01
1.839000060410305171e+00,1.540899750984352146e+01
1.840000060443154783e+00,1.448558808014345445e+01
1.841000060476004396e+00,1.413557746064118881e+01
1.842000060508854009e+00,1.339556683481611898e+01
1.843000060541703400e+00,1.382679980685288257e+01
1.844000060574552791e+00,1.297822614688177012e+01
1.845000060607402403e+00,1.197250842686674055e+01
1.846000060640252016e+00,1.191241852632141729e+01
1.847000060673101629e+00,1.355048377317936392e+01
1.848000060705951020e+00,1.364155803506789866e+01
1.849000060738800633e+00,1.253055612410122421e+01
1.850000060771650245e+00,1.185125285080912327e+01
1.851000060804499858e+00,1.190426986582327906e+01
1.852000060837349249e+00,1.130025882742029353e+01
1.853000060870198862e+00,1.193938221631593066e+01
1.854000060903048253e+00,1.043580974440944864e+01
1.855000060935897865e+00,1.062360648457365109e+01
1.856000060968747478e+00,1.098804783800713381e+01
1.857000061001597091e+00,1.073126172113208021e+01
1.858000061034446704e+00,1.079172665501647010e+01
1.859000061067295873e+00,1.107030548803925996e+01
1.860000061100145485e+00,1.072158241429984038e+01
1.861000061132995098e+00,1.159322529257232937e+01
1.862000061165844711e+00,1.098909047485636847e+01
1.863000061198694324e+00,1.052347021222643164e+01
1.864000061231543715e+00,1.204876322803208843e+01
1.865000061264393327e+00,1.127377350996694183e+01
1.866000061297242940e+00,1.256637910209198949e+01
1.867000061330092331e+00,1.476798417289743703e+01
1.868000061362941944e+00,1.302957510439375000e+01
1.869000061395791334e+00,1.349672584699498223e+01
1.870000061428640947e+00,1.274742846973061106e+01
1.871000061461490560e+00,1.141198516538612040e+01
1.872000061494340173e+00,1.141377541763495884e+01
1.873000061527189786e+00,1.092263851735595281e+01
1.874000061560038954e+00,1.032691974856970774e+01
1.875000061592888567e+00,1.141189966349134366e+01
1.876000061625738180e+00,1.063892763543477393e+01
1.877000061658587793e+00,1.020852550050758722e+01
1.878000061691437406e+00,1.054484309123344765e+01
1.879000061724287018e+00,1.084639635348299969e+01
1.880000061757136409e+00,1.119556252627514503e+01
1.881000061789986022e+00,1.167544341698409482e+01
1.882000061822835413e+00,1.096100069550973544e+01
1.883000061855685026e+00,1.135797409408071523e+01
1.884000061888534638e+00,1.295803475191215171e+01
1.885000061921384029e+00,1.372482572863732209e+01
1.886000061954233642e+00,1.339836034001883291e+01
1.887000061987083255e+00,1.276888193227876478e+01
1.888000062019932868e+00,1.336263361817917428e+01
1.889000062052782258e+00,1.435128777464666605e+01
1.890000062085631649e+00,1.518263255039486381e+01
1.891000062118481262e+00,1.513290902741883315e+01
1.892000062151330875e+00,1.507350148147751234e+01
1.893000062184180488e+00,1.250043433792862935e+01
1.894000062217030100e+00,1.289696318482666726e+01
1.895000062249879491e+00,1.425519508491940179e+01
1.896000062282729104e+00,1.388691921817702735e+01
1.897000062315578495e+00,1.343598245968719418e+01
1.898000062348428107e+00,1.183843302969951239e+01
1.899000062381277720e+00,1.295900031124432061e+01
1.900000062414127111e+00,1.232776915694189235e+01
1.901000062446976724e+00,1.221246198253008508e+01
1.902000062479826337e+00,1.386815900476323371e+01
1.903000062512675949e+00,1.427811937107130547e+01
1.904000062545525562e+00,1.462482932290236448e+01
1.905000062578374953e+00,1.621923326189564918e+01
1.906000062611224344e+00,1.532766726462317131e+01
1.907000062644073957e+00,1.332119688517705036e+01
1.908000062676923569e+00,1.244176707614315802e+01
1.909000062709773182e+00,1.256061272783392191e+01
1.910000062742622795e+00,1.398492191252507233e+01
1.911000062775472186e+00,1.441363198307876381e+01
1.912000062808321577e+00,1.480801169557270391e+01
1.913000062841171189e+00,1.282017868989761489e+01
1.914000062874020802e+00,1.352869119896519123e+01
1.915000062906870415e+00,1.394424357173266316e+01
1.916000062939719806e+00,1.406864066335457331e+01
1.917000062972569419e+00,1.399091936559359972e+01
1.918000063005419031e+00,1.357498605163230465e+01
1.919000063038268644e+00,1.377790515997435250e+01
1.920000063071118035e+00,1.285594391504108813e+01
1.921000063103967426e+00,1.474900145155700670e+01
1.922000063136817039e+00,1.553400526544393045e+01
1.923000063169666651e+00,1.594014217673757550e+01
1.924000063202516264e+00,1.589565279114038177e+01
1.925000063235365877e+00,1.782495787568644374e+01
1.926000063268215268e+00,1.756955757737229717e+01
1.927000063301064658e+00,1.954329937928891425e+01
1.928000063333914271e+00,2.052858953932388175e+01
1.929000063366763884e+00,1.933080132755400982e+01
1.930000063399613497e+00,2.140247913531858259e+01
1.931000063432463110e+00,1.961624387542567405e+01
1.932000063465312500e+00,1.771533372898928604e+01
1.933000063498162113e+00,1.806227467162858247e+01
1.934000063531011726e+00,1.746801740681966564e+01
1.935000063563861117e+00,1.512945904526873342e+01
1.936000063596710730e+00,1.701451514996132985e+01
1.937000063629560120e+00,1.948687987187305382e+01
1.938000063662409733e+00,2.111142555448352454e+01
1.939000063695259346e+00,2.263008046423878383e+01
1.940000063728108959e+00,2.406492361382341016e+01
1.941000063760958572e+00,2.323048765952000494e+01
1.942000063793807740e+00,2.123925211698561100e+01
1.943000063826657353e+00,2.179122722308654758e+01
1.944000063859506966e+00,2.045765817648160478e+01
1.945000063892356579e+00,2.180998880212076330e+01
1.946000063925206192e+00,2.283038375336494497e+01
1.947000063958055582e+00,2.220114681226457520e+01
1.948000063990905195e+00,2.145490065854358264e+01
1.949000064023754808e+00,2.126484073459426938e+01
1.950000064056604199e+00,2.035085413420977929e+01
1.951000064089453812e+00,1.835577737061150572e+01
1.952000064122303202e+00,2.033591579633246127e+01
1.953000064155152815e+00,2.137436735389557185e+01
1.954000064188002428e+00,2.172860238942514144e+01
1.955000064220852041e+00,1.967274511859933739e+01
1.956000064253701654e+00,1.932874515571205265e+01
1.957000064286551044e+00,1.882911578043610845e+01
1.958000064319400435e+00,1.874314575944145744e+01
1.959000064352250048e+00,1.892172422907881213e+01
1.960000064385099661e+00,1.831202722949941730e+01
1.961000064417949273e+00,1.782702118151492243e+01
1.962000064450798886e+00,1.872034106396723274e+01
1.963000064483648277e+00,2.016392885107564226e+01
1.964000064516497890e+00,1.956298882314139576e+01
1.965000064549347281e+00,1.999907199639156019e+01
1.966000064582196893e+00,1.933903487896107620e+01
1.967000064615046506e+00,1.848991111190707315e+01
1.968000064647895897e+00,1.790043578046867623e+01
1.969000064680745510e+00,1.650260764403456548e+01
1.970000064713595123e+00,1.431396264708378752e+01
1.971000064746444735e+00,1.455910389371811497e+01
1.972000064779294126e+00,1.518625826054822525e+01
1.973000064812143517e+00,1.367643500331184292e+01
1.974000064844993130e+00,1.299460761791710617e+01
1.975000064877842743e+00,1.316670454971337634e+01
1.976000064910692355e+00,1.318663994744313150e+01
1.977000064943541968e+00,1.419734241739589109e+01
1.978000064976391359e+00,1.522535735910769183e+01
1.979000065009240972e+00,1.558387313570410626e+01
1.980000065042090363e+00,1.740521951170999415e+01
1.981000065074939975e+00,1.749635136117426981e+01
1.982000065107789588e+00,1.686130032020326297e+01
1.983000065140639201e+00,1.837502354193124887e+01
1.984000065173488592e+00,1.898187270061442078e+01
1.985000065206338205e+00,1.717453441760094535e+01
1.986000065239187817e+00,1.568240453571236337e+01
1.987000065272037208e+00,1.295127537927455208e+01
1.988000065304886821e+00,1.194691150330942264e+01
1.989000065337736212e+00,1.139167262838886430e+01
1.990000065370585824e+00,1.174130201598013024e+01
1.991000065403435437e+00,1.248856440505327470e+01
1.992000065436285050e+00,1.294381951064878322e+01
1.993000065469134663e+00,1.318385886587900480e+01
1.994000065501984054e+00,1.179445067962863902e+01
1.995000065534833444e+00,1.165932955208946886e+01
1.996000065567683057e+00,1.253668608668302120e+01
1.997000065600532670e+00,1.396892006362244310e+01
1.998000065633382283e+00,1.457153039637541525e+01
1.999000065666231674e+00,1.445173387555879074e+01
