time_ns,max_internal_distance_A
1.746000057355297841e+00,4.219281994455596418e+01
1.747000057388147454e+00,4.980582202006480230e+01
1.748000057420997067e+00,5.598491954611423438e+01
1.749000057453846679e+00,5.579001529998087250e+01
1.750000057486696070e+00,5.691444685479819299e+01
1.751000057519545683e+00,6.177527549290309850e+01
1.752000057552395296e+00,5.680601349245553422e+01
1.753000057585244909e+00,6.002388710435834440e+01
1.754000057618094299e+00,5.871388505426014603e+01
1.755000057650943690e+00,5.612236541988857397e+01
1.756000057683793303e+00,6.075907271370410712e+01
1.757000057716642916e+00,5.864822866165493309e+01
1.758000057749492528e+00,6.426356350301385589e+01
1.759000057782342141e+00,6.570256619339241411e+01
1.760000057815191532e+00,7.106696673642389328e+01
1.761000057848040923e+00,6.873757947218854270e+01
1.762000057880890536e+00,6.789683037481742645e+01
1.763000057913740148e+00,6.627634940988819778e+01
1.764000057946589761e+00,6.612439854046228049e+01
1.765000057979439152e+00,6.928032375511440932e+01
1.766000058012288765e+00,6.818060358434659918e+01
1.767000058045138378e+00,6.286610763286926584e+01
1.768000058077987990e+00,5.891333802977573697e+01
1.769000058110837381e+00,5.263638103800123957e+01
1.770000058143686772e+00,4.360272684674890797e+01
1.771000058176536385e+00,4.611639324505695470e+01
1.772000058209385998e+00,4.656019742226493463e+01
1.773000058242235610e+00,4.398319621190982787e+01
1.774000058275085223e+00,4.017822210033155983e+01
1.775000058307934836e+00,4.455959112226744168e+01
1.776000058340784005e+00,4.898774741937544519e+01
1.777000058373633617e+00,4.721837112247943224e+01
1.778000058406483230e+00,4.743654706009640876e+01
1.779000058439332843e+00,4.783238412660531225e+01
1.780000058472182456e+00,4.789628273055286201e+01
1.781000058505031847e+00,5.089766657396053517e+01
1.782000058537881459e+00,4.520406256111259324e+01
1.783000058570731072e+00,4.675227332609080122e+01
1.784000058603580463e+00,5.545248028145395836e+01
1.785000058636430076e+00,5.609237102823787069e+01
1.786000058669279467e+00,5.171933965846880454e+01
1.787000058702129079e+00,4.616525285040561499e+01
1.788000058734978692e+00,5.435793998808092908e+01
1.789000058767828305e+00,5.888633087896819518e+01
1.790000058800677918e+00,5.267388318267482816e+01
1.791000058833527087e+00,5.042314406958272599e+01
1.792000058866376699e+00,5.448690072024749753e+01
1.793000058899226312e+00,5.326605752930439053e+01
1.794000058932075925e+00,5.446804782189170169e+01
1.795000058964925538e+00,5.133750788198618409e+01
1.796000058997774929e+00,5.495984259253017967e+01
1.797000059030624541e+00,5.630640280796117736e+01
1.798000059063474154e+00,5.876590710694816977e+01
1.799000059096323545e+00,5.487098907055523966e+01
1.800000059129173158e+00,5.190811964809233103e+01
1.801000059162022771e+00,5.682494399769859683e+01
1.802000059194872161e+00,5.067847980347227121e+01
1.803000059227721774e+00,5.024375000700627680e+01
1.804000059260571387e+00,5.396056414863052453e+01
1.805000059293421000e+00,4.866584696201368843e+01
1.806000059326270613e+00,4.751432630130246082e+01
1.807000059359119781e+00,5.102259206937117142e+01
1.808000059391969394e+00,5.273350351567884076e+01
1.809000059424819007e+00,6.376914023392568964e+01
1.810000059457668620e+00,5.980176909128379492e+01
1.811000059490518233e+00,5.803221212197912848e+01
1.812000059523367623e+00,4.915938677000229973e+01
1.813000059556217236e+00,4.791654687684861358e+01
1.814000059589066627e+00,4.644768564327919336e+01
1.815000059621916240e+00,4.850878293210733005e+01
1.816000059654765852e+00,4.673855023108077233e+01
1.817000059687615243e+00,4.597467795370059207e+01
1.818000059720464856e+00,4.703364904550251424e+01
1.819000059753314469e+00,4.887973975860562348e+01
1.820000059786164082e+00,4.126033361733150429e+01
1.821000059819013694e+00,3.979032495969603644e+01
1.822000059851862863e+00,4.439857889608165209e+01
1.823000059884712476e+00,4.011524063621780556e+01
1.824000059917562089e+00,3.895157477511265398e+01
1.825000059950411702e+00,4.129780853858591882e+01
1.826000059983261314e+00,4.465670703260134644e+01
1.827000060016110927e+00,3.806963562759843711e+01
1.828000060048960318e+00,3.950629827263576743e+01
1.829000060081809709e+00,3.562281495153644784e+01
1.830000060114659322e+00,3.962562062967776910e+01
1.831000060147508934e+00,4.906942219292967877e+01
1.832000060180358547e+00,5.213787864236847014e+01
1.833000060213207938e+00,5.043237505029416923e+01
1.834000060246057551e+00,5.323206625030459804e+01
1.835000060278907164e+00,4.837775407570741493e+01
1.836000060311756776e+00,5.410017436599432727e+01
1.837000060344606167e+00,5.579262025150686810e+01
1.838000060377455558e+00,5.445599600559868492e+01
1.839000060410305171e+00,4.965962585785103300e+01
1.840000060443154783e+00,4.569845249184616165e+01
1.841000060476004396e+00,4.452875228816942155e+01
1.842000060508854009e+00,4.095996305669592630e+01
1.843000060541703400e+00,4.429992054797981638e+01
1.844000060574552791e+00,3.889440554538662553e+01
1.845000060607402403e+00,3.999600386135674768e+01
1.846000060640252016e+00,4.118429127766219011e+01
1.847000060673101629e+00,4.519070919997736979e+01
1.848000060705951020e+00,4.342900784091172994e+01
1.849000060738800633e+00,3.827261643343919673e+01
1.850000060771650245e+00,3.514328238871380705e+01
1.851000060804499858e+00,3.566832905603710913e+01
1.852000060837349249e+00,3.320658076387481827e+01
1.853000060870198862e+00,3.532661713393977010e+01
1.854000060903048253e+00,3.338109268843172117e+01
1.855000060935897865e+00,3.512730901150531082e+01
1.856000060968747478e+00,3.855320310517399918e+01
1.857000061001597091e+00,3.717916923879608504e+01
1.858000061034446704e+00,3.682115715233758380e+01
1.859000061067295873e+00,3.535340292330928236e+01
1.860000061100145485e+00,3.452533142031830948e+01
1.861000061132995098e+00,3.493817835457111443e+01
1.862000061165844711e+00,3.504855680822610964e+01
1.863000061198694324e+00,3.702785486167962858e+01
1.864000061231543715e+00,4.057840842705235218e+01
1.865000061264393327e+00,3.797328749427454397e+01
1.866000061297242940e+00,4.085897321792780446e+01
1.867000061330092331e+00,4.916764011651145694e+01
1.868000061362941944e+00,4.309662140802382879e+01
1.869000061395791334e+00,4.618420229699060542e+01
1.870000061428640947e+00,4.142610569209798399e+01
1.871000061461490560e+00,3.669996924335860200e+01
1.872000061494340173e+00,3.702803552316309066e+01
1.873000061527189786e+00,3.139355016639068907e+01
1.874000061560038954e+00,3.084898467921855314e+01
1.875000061592888567e+00,3.735565349808915414e+01
1.876000061625738180e+00,3.353593773101776776e+01
1.877000061658587793e+00,3.292601467691314809e+01
1.878000061691437406e+00,3.248224435573393976e+01
1.879000061724287018e+00,3.800049663689048174e+01
1.880000061757136409e+00,4.061449998366489922e+01
1.881000061789986022e+00,4.015268066410883563e+01
1.882000061822835413e+00,3.467640638223147675e+01
1.883000061855685026e+00,3.821140737549890076e+01
1.884000061888534638e+00,4.236842133809120270e+01
1.885000061921384029e+00,4.306970167594593590e+01
1.886000061954233642e+00,4.325555952055270126e+01
1.887000061987083255e+00,3.817127367751606215e+01
1.888000062019932868e+00,3.876452030511175906e+01
1.889000062052782258e+00,4.234816465893032955e+01
1.890000062085631649e+00,4.477518710767791532e+01
1.891000062118481262e+00,4.560516835945887948e+01
1.892000062151330875e+00,4.720430159173581330e+01
1.893000062184180488e+00,3.710929004136684739e+01
1.894000062217030100e+00,3.557496912717261495e+01
1.895000062249879491e+00,4.440707056681383591e+01
1.896000062282729104e+00,4.235203465844505644e+01
1.897000062315578495e+00,4.091405321354046976e+01
1.898000062348428107e+00,3.430359987950170364e+01
1.899000062381277720e+00,4.048218101114120060e+01
1.900000062414127111e+00,3.530522046354312238e+01
1.901000062446976724e+00,3.463515030644562387e+01
1.902000062479826337e+00,4.294034837012485184e+01
1.903000062512675949e+00,3.791695251439799819e+01
1.904000062545525562e+00,4.480405946769462133e+01
1.905000062578374953e+00,4.997540675779236352e+01
1.906000062611224344e+00,4.481612238773519863e+01
1.907000062644073957e+00,3.598320699973493220e+01
1.908000062676923569e+00,4.006066306129368826e+01
1.909000062709773182e+00,4.260291478729095616e+01
1.910000062742622795e+00,4.354878589918401843e+01
1.911000062775472186e+00,4.659435168757673296e+01
1.912000062808321577e+00,4.685669613254844279e+01
1.913000062841171189e+00,3.819667251648028383e+01
1.914000062874020802e+00,4.230205514622910101e+01
1.915000062906870415e+00,4.091041227776746325e+01
1.916000062939719806e+00,3.940056472565551360e+01
1.917000062972569419e+00,4.107789612890341147e+01
1.918000063005419031e+00,4.289071615769304202e+01
1.919000063038268644e+00,4.374466658455254020e+01
1.920000063071118035e+00,3.968183067377209028e+01
1.921000063103967426e+00,4.497809590631177912e+01
1.922000063136817039e+00,4.702868165758028596e+01
1.923000063169666651e+00,5.051826858630541750e+01
1.924000063202516264e+00,4.934182357718282930e+01
1.925000063235365877e+00,5.150875474681309640e+01
1.926000063268215268e+00,5.310397706832499409e+01
1.927000063301064658e+00,5.663146282332517245e+01
1.928000063333914271e+00,6.052605321444785602e+01
1.929000063366763884e+00,5.540902254646913860e+01
1.930000063399613497e+00,5.791843537078167969e+01
1.931000063432463110e+00,5.069982232110110232e+01
1.932000063465312500e+00,4.907292965910892946e+01
1.933000063498162113e+00,4.776099873978905208e+01
1.934000063531011726e+00,4.883363300884692393e+01
1.935000063563861117e+00,4.519883152936068882e+01
1.936000063596710730e+00,4.609436843816773433e+01
1.937000063629560120e+00,5.088029376665563319e+01
1.938000063662409733e+00,5.790288228087852929e+01
1.939000063695259346e+00,5.955935391850213989e+01
1.940000063728108959e+00,6.653620773952813749e+01
1.941000063760958572e+00,6.354951928958068663e+01
1.942000063793807740e+00,5.438945862902203743e+01
1.943000063826657353e+00,6.003660050700740669e+01
1.944000063859506966e+00,4.952019541323046781e+01
1.945000063892356579e+00,5.672685130310470925e+01
1.946000063925206192e+00,6.368914001884702714e+01
1.947000063958055582e+00,6.356518505153660925e+01
1.948000063990905195e+00,6.094184427126959491e+01
1.949000064023754808e+00,6.278112063433609791e+01
1.950000064056604199e+00,5.701773767582120911e+01
1.951000064089453812e+00,5.428314968726724743e+01
1.952000064122303202e+00,5.852489671806891636e+01
1.953000064155152815e+00,6.503420388227050353e+01
1.954000064188002428e+00,6.763881295415281159e+01
1.955000064220852041e+00,5.937073976904577677e+01
1.956000064253701654e+00,5.999941818598448151e+01
1.957000064286551044e+00,5.971001390963525779e+01
1.958000064319400435e+00,5.664378170322144257e+01
1.959000064352250048e+00,6.325022096055811005e+01
1.960000064385099661e+00,6.470501632039616879e+01
1.961000064417949273e+00,5.852162414211334607e+01
1.962000064450798886e+00,5.904394130900778492e+01
1.963000064483648277e+00,6.108812799079429112e+01
1.964000064516497890e+00,6.282073188181281154e+01
1.965000064549347281e+00,6.061622861350443969e+01
1.966000064582196893e+00,5.954398243873823304e+01
1.967000064615046506e+00,5.514566549405506635e+01
1.968000064647895897e+00,5.516036365419051180e+01
1.969000064680745510e+00,4.891008796143094628e+01
1.970000064713595123e+00,3.979880229556018634e+01
1.971000064746444735e+00,4.145518308321769041e+01
1.972000064779294126e+00,4.649722584594097441e+01
1.973000064812143517e+00,4.073424920157515317e+01
1.974000064844993130e+00,3.883110074662931055e+01
1.975000064877842743e+00,3.757605085814652313e+01
1.976000064910692355e+00,3.819448677974754958e+01
1.977000064943541968e+00,4.287834209440291744e+01
1.978000064976391359e+00,4.750231084355292666e+01
1.979000065009240972e+00,4.771088083572176686e+01
1.980000065042090363e+00,5.076039296324969996e+01
1.981000065074939975e+00,5.235637628207629746e+01
1.982000065107789588e+00,5.170692816380277890e+01
1.983000065140639201e+00,5.755721636692130261e+01
1.984000065173488592e+00,5.982163792919737233e+01
1.985000065206338205e+00,5.608625454275040312e+01
1.986000065239187817e+00,5.096620727011699614e+01
1.987000065272037208e+00,3.939817123088643314e+01
1.988000065304886821e+00,3.541832911683848550e+01
1.989000065337736212e+00,3.583764007843463162e+01
1.990000065370585824e+00,3.748969355529037983e+01
1.991000065403435437e+00,3.802570408005001923e+01
1.992000065436285050e+00,3.924435711434047391e+01
1.993000065469134663e+00,3.982029362589462096e+01
1.994000065501984054e+00,3.431125558548964705e+01
1.995000065534833444e+00,3.330559409384744640e+01
1.996000065567683057e+00,3.582145101107883534e+01
1.997000065600532670e+00,3.722252086086059109e+01
1.998000065633382283e+00,4.222575636274596889e+01
1.999000065666231674e+00,4.040223156374619151e+01
